(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.97)
(-0.19, 0.11, 0.98)
(-0.19, 0.11, 0.98)
(-0.19, 0.11, 0.98)
(-0.19, 0.11, 0.98)
(-0.19, 0.11, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.19, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.11, 0.98)
(-0.17, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.10, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.09, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.08, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.07, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.18, 0.06, 0.98)
(-0.19, 0.05, 0.98)
(-0.19, 0.05, 0.98)
(-0.19, 0.05, 0.98)
(-0.19, 0.05, 0.98)
(-0.19, 0.05, 0.98)
(-0.19, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.04, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.17, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.05, 0.98)
(-0.18, 0.04, 0.98)
(-0.17, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.04, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.18, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.03, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.19, 0.02, 0.98)
(-0.18, 0.01, 0.98)
(-0.18, 0.01, 0.98)
(-0.18, 0.00, 0.98)
(-0.18, 0.00, 0.98)
(-0.18, 0.00, 0.98)
(-0.18, 0.00, 0.98)
(-0.18, -0.02, 0.98)
(-0.16, -0.02, 0.99)
(-0.16, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.17, 0.01, 0.98)
(-0.18, 0.01, 0.98)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.17, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.01, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.17, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, 0.00, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.17, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.01, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.04, 0.99)
(-0.17, -0.04, 0.99)
(-0.17, -0.04, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.04, 0.99)
(-0.17, -0.03, 0.98)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.98)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.98)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.17, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.16, -0.02, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.17, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.03, 0.99)
(-0.16, -0.04, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.16, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.16, -0.04, 0.99)
(-0.16, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.15, -0.04, 0.99)
(-0.16, -0.04, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.15, -0.05, 0.99)
(-0.16, -0.05, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.16, -0.06, 0.99)
(-0.15, -0.09, 0.98)
(-0.13, -0.10, 0.99)
(-0.12, -0.11, 0.99)
(-0.14, -0.11, 0.98)
(-0.14, -0.09, 0.99)
(-0.14, -0.09, 0.99)
(-0.14, -0.08, 0.99)
(-0.16, -0.08, 0.98)
(-0.16, -0.08, 0.98)
(-0.15, -0.08, 0.99)
(-0.16, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.08, 0.99)
(-0.15, -0.09, 0.98)
(-0.15, -0.09, 0.98)
(-0.15, -0.09, 0.98)
(-0.15, -0.08, 0.98)
(-0.15, -0.08, 0.99)
(-0.16, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.15, -0.07, 0.99)
(-0.16, -0.07, 0.99)
(-0.15, -0.08, 0.99)
(-0.15, -0.09, 0.99)
(-0.13, -0.14, 0.98)
(-0.11, -0.20, 0.97)
(-0.10, -0.18, 0.98)
(-0.10, -0.15, 0.98)
(-0.10, -0.11, 0.99)
(-0.11, -0.08, 0.99)
(-0.12, -0.02, 0.99)
(-0.11, -0.01, 0.99)
(-0.12, 0.00, 0.99)
(-0.12, 0.03, 0.99)
(-0.12, 0.03, 0.99)
(-0.12, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.03, 0.99)
(-0.13, 0.04, 0.99)
(-0.11, 0.05, 0.99)
(-0.09, 0.05, 0.99)
(-0.11, 0.06, 0.99)
(-0.11, 0.06, 0.99)
(-0.10, 0.06, 0.99)
(-0.10, 0.06, 0.99)
(-0.08, 0.06, 0.99)
(-0.08, 0.06, 0.99)
(-0.10, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.08, 0.06, 0.99)
(-0.08, 0.06, 0.99)
(-0.08, 0.07, 0.99)
(-0.08, 0.07, 0.99)
(-0.10, 0.07, 0.99)
(-0.10, 0.07, 0.99)
(-0.06, 0.02, 1.00)
(-0.05, 0.04, 1.00)
(-0.06, 0.06, 1.00)
(-0.06, 0.06, 1.00)
(-0.09, 0.04, 1.00)
(-0.09, 0.07, 0.99)
(-0.08, 0.08, 0.99)
(-0.08, 0.07, 0.99)
(-0.08, 0.07, 0.99)
(-0.08, 0.07, 0.99)
(-0.09, 0.05, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.06, 0.99)
(-0.09, 0.07, 0.99)
(-0.08, 0.07, 0.99)
(-0.08, 0.07, 0.99)
(-0.09, 0.07, 0.99)
(-0.09, 0.07, 0.99)
(-0.09, 0.07, 0.99)
(-0.09, 0.07, 0.99)
(-0.09, 0.07, 0.99)
(-0.09, 0.07, 0.99)
(-0.08, 0.06, 0.99)
(-0.08, 0.06, 0.99)
(-0.08, 0.06, 0.99)
(-0.08, 0.07, 0.99)
(-0.08, 0.06, 0.99)
(-0.09, 0.04, 1.00)
(-0.09, -0.01, 1.00)
(-0.10, -0.02, 0.99)
(-0.09, -0.02, 1.00)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.09, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.05, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.10, -0.04, 0.99)
(-0.09, -0.04, 0.99)
(-0.09, -0.03, 1.00)
(-0.09, -0.01, 1.00)
(-0.09, 0.00, 1.00)
(-0.08, 0.00, 1.00)
(-0.09, 0.00, 1.00)
(-0.09, 0.00, 1.00)
(-0.09, 0.00, 1.00)
(-0.10, 0.01, 1.00)
(-0.09, 0.00, 1.00)
(-0.09, 0.00, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
(-0.09, 0.01, 1.00)
